Timestamp,Filetype,City,District,KPIType,KPI Name,Result
23.11.2020 19:27,requests,Essen,Frillendorf,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Frillendorf,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Frintrop,KPI 1,Average price,341.6666666666667
23.11.2020 19:27,requests,Essen,Frintrop,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Frintrop,KPI 3,Average €/qm,nan
23.11.2020 19:27,requests,Essen,Frintrop,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Frintrop,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Fulerum,KPI 1,Average price,341.6666666666667
23.11.2020 19:27,requests,Essen,Fulerum,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Fulerum,KPI 3,Average €/qm,nan
23.11.2020 19:27,requests,Essen,Fulerum,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Fulerum,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Haarzopf,KPI 1,Average price,341.6666666666667
23.11.2020 19:27,requests,Essen,Haarzopf,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Haarzopf,KPI 3,Average €/qm,nan
23.11.2020 19:27,requests,Essen,Haarzopf,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Haarzopf,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Heidhausen,KPI 1,Average price,341.6666666666667
23.11.2020 19:27,requests,Essen,Heidhausen,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Heidhausen,KPI 3,Average €/qm,nan
23.11.2020 19:27,requests,Essen,Heidhausen,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Heidhausen,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Heisingen,KPI 1,Average price,341.6666666666667
23.11.2020 19:27,requests,Essen,Heisingen,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Heisingen,KPI 3,Average €/qm,nan
23.11.2020 19:27,requests,Essen,Heisingen,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Heisingen,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Horst,KPI 1,Average price,341.6666666666667
23.11.2020 19:27,requests,Essen,Horst,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Horst,KPI 3,Average €/qm,nan
23.11.2020 19:27,requests,Essen,Horst,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Horst,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Huttrop,KPI 1,Average price,341.6666666666667
23.11.2020 19:27,requests,Essen,Huttrop,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Huttrop,KPI 3,Average €/qm,nan
23.11.2020 19:27,requests,Essen,Huttrop,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Huttrop,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Innenstadt,KPI 1,Average price,342.85714285714283
23.11.2020 19:27,requests,Essen,Innenstadt,KPI 2,Average size,18.0
23.11.2020 19:27,requests,Essen,Innenstadt,KPI 3,Average €/qm,19.444444444444443
23.11.2020 19:27,requests,Essen,Innenstadt,KPI 4,Count furnished,2
23.11.2020 19:27,requests,Essen,Innenstadt,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Karnap,KPI 1,Average price,341.6666666666667
23.11.2020 19:27,requests,Essen,Karnap,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Karnap,KPI 3,Average €/qm,nan
23.11.2020 19:27,requests,Essen,Karnap,KPI 4,Count furnished,1
